證券代碼	年月日	開盤價(元)	最高價(元)	最低價(元)	收盤價(元)	成交量(千股)	成交值(千元)	報酬率％	週轉率％	流通在外股數(千股)	市值(百萬元)	最後揭示買價	最後揭示賣價	報酬率-Ln	市值比重％	成交值比重％	成交筆數(筆)	本益比-TSE	本益比-TEJ	股價淨值比-TSE	股價淨值比-TEJ	漲跌停	股價營收比-TEJ	股利殖利率-TSE	現金股利率	股價漲跌(元)	高低價差%	次日開盤參考價	次日漲停價	次日跌停價	注意股票(A)	處置股票(D)	全額交割(Y)	市場別
Y9999 加權指數	20220720	14810.4	14907	14694.2	14733.2	6463082	259238995	0.2664	0.4821	740735193	45623717	 	 	0.266	100	100	2157602	 	11.1171	 	1.8162	 	1.1862	 	4.7631	39.14	1.4479	 	 	 	 	 	 	TSE
Y9999 加權指數	20220721	14744.2	14937.7	14716	14937.7	6132744	238836209	1.3879	0.4646	741371275	46255714	 	 	1.3783	100	100	1946578	 	11.2692	 	1.8411	 	1.2024	 	4.6981	204.48	1.5046	 	 	 	 	 	 	TSE
Y9999 加權指數	20220722	14953.3	14996.2	14902.3	14949.4	6457471	265624599	0.0781	0.4993	741375275	46291839	 	 	0.078	100	100	2173955	 	11.2785	 	1.8426	 	1.2034	 	4.6943	11.66	0.6287	 	 	 	 	 	 	TSE
Y9999 加權指數	20220725	14902.3	14968.2	14851.4	14936.3	4852828	185501283	-0.0872	0.3591	741375275	46252356	 	 	-0.0872	100	100	1608376	 	11.2701	 	1.8412	 	1.2025	 	4.6989	-13.03	0.7817	 	 	 	 	 	 	TSE
Y9999 加權指數	20220726	14912.4	14912.4	14750.7	14806.8	4795254	186890035	-0.8673	0.3605	741491898	45858394	 	 	-0.8711	100	100	1678776	 	11.1756	 	1.8258	 	1.1924	 	4.7392	-129.55	1.0826	 	 	 	 	 	 	TSE
Y9999 加權指數	20220727	14791.7	14921.6	14717	14921.6	4778872	187827260	0.7754	0.3513	740674286	46211108	 	 	0.7724	100	100	1539188	 	11.2623	 	1.8399	 	1.2017	 	4.7025	114.81	1.3816	 	 	 	 	 	 	TSE
Y9999 加權指數	20220728	14979	15032	14849.9	14891.9	5458751	222604365	-0.199	0.3968	741648551	46119404	 	 	-0.1992	100	100	1841876	 	11.2415	 	1.8365	 	1.1995	 	4.7115	-29.69	1.22	 	 	 	 	 	 	TSE
Y9999 加權指數	20220729	14950.2	15035.3	14929.5	15000.1	5863987	227413747	0.7264	0.4276	741674150	46455403	 	 	0.7237	100	100	1793324	 	11.3258	 	1.848	 	1.2085	 	4.6774	108.17	0.7103	 	 	 	 	 	 	TSE
Y9999 加權指數	20220801	14982.3	14994.4	14886.8	14981.7	5028214	181641243	-0.1225	0.3627	742934390	46597434	 	 	-0.1226	100	100	1645643	 	11.3116	 	1.8457	 	1.207	 	4.672	-18.38	0.717	 	 	 	 	 	 	TSE
Y9999 加權指數	20220802	14860.9	14860.9	14663.5	14747.2	6048011	219100619	-1.565	0.4317	743581529	45881390	 	 	-1.5774	100	100	2009677	 	11.1373	 	1.8172	 	1.1884	 	4.7447	-234.46	1.3181	 	 	 	 	 	 	TSE
Y9999 加權指數	20220803	14757.5	14777	14673.4	14777	4784239	177701242	0.202	0.36	743591521	45969925	 	 	0.2018	100	100	1593708	 	11.161	 	1.8211	 	1.1909	 	4.7351	29.79	0.703	 	 	 	 	 	 	TSE
Y9999 加權指數	20220804	14741.5	14766.6	14545.7	14702.2	5235083	197658576	-0.5063	0.3754	743867962	45737067	 	 	-0.5076	100	100	1723077	 	11.1049	 	1.8119	 	1.1849	 	4.7534	-74.82	1.4948	 	 	 	 	 	 	TSE
Y9999 加權指數	20220805	14802.3	15041.4	14802.3	15036	5642144	206698922	2.2707	0.3735	743867309	46774104	 	 	2.2453	100	100	1664515	 	11.3567	 	1.853	 	1.2118	 	4.6468	333.84	1.6261	 	 	 	 	 	 	TSE
Y9999 加權指數	20220808	14972.2	15034.9	14908.2	15020.4	4871162	174539851	-0.104	0.3508	743867127	46725730	 	 	-0.104	100	100	1608742	 	11.3459	 	1.8513	 	1.2106	 	4.6499	-15.63	0.8426	 	 	 	 	 	 	TSE
Y9999 加權指數	20220809	14965.1	15077.6	14905.2	15050.3	5285905	188075369	0.1989	0.3875	743867197	46820768	 	 	0.1987	100	100	1652561	 	11.3686	 	1.855	 	1.213	 	4.6401	29.87	1.1478	 	 	 	 	 	 	TSE
Y9999 加權指數	20220810	14940.8	14982.3	14890.5	14939	6351580	209040930	-0.7393	0.5333	744377138	46474927	 	 	-0.742	100	100	1791455	 	11.2844	 	1.8412	 	1.2041	 	4.6675	-111.26	0.6098	 	 	 	 	 	 	TSE
Y9999 加權指數	20220811	15087.6	15204.8	15087.6	15197.9	6327836	223747576	1.7326	0.4659	745270263	47278495	 	 	1.7177	100	100	1853820	 	11.4799	 	1.8731	 	1.2249	 	4.5861	258.83	0.7845	 	 	 	 	 	 	TSE
Y9999 加權指數	20220812	15203.9	15298.4	15198.9	15289	5798097	209185909	0.5996	0.3985	745613686	47558232	 	 	0.5978	100	100	1856752	 	11.5471	 	1.8841	 	1.2321	 	4.5275	91.12	0.6546	 	 	 	 	 	 	TSE
Y9999 加權指數	20220815	15332.9	15437.2	15315.1	15417.4	6430023	237881515	0.8397	0.4256	745561668	47956470	 	 	0.8362	100	100	2000035	 	11.6421	 	1.8996	 	1.2422	 	4.4901	128.38	0.7987	 	 	 	 	 	 	TSE
Y9999 加權指數	20220816	15435	15451.8	15392.5	15420.6	5723526	211819495	0.0209	0.4135	745551685	47969313	 	 	0.0209	100	100	1904031	 	11.6435	 	1.8998	 	1.2424	 	4.4885	3.22	0.3849	 	 	 	 	 	 	TSE
Y9999 加權指數	20220817	15423.4	15475.9	15390.8	15465.5	5511618	218797904	0.291	0.423	745554277	48106767	 	 	0.2906	100	100	1916728	 	11.6774	 	1.9054	 	1.246	 	4.4757	44.88	0.5515	 	 	 	 	 	 	TSE
Y9999 加權指數	20220818	15384.7	15396.8	15311.2	15396.8	5017166	200025136	-0.4442	0.3564	745541484	47893755	 	 	-0.4451	100	100	1656437	 	11.6241	 	1.8966	 	1.2402	 	4.4956	-68.69	0.5531	 	 	 	 	 	 	TSE
Y9999 加權指數	20220819	15394.4	15458.5	15346.3	15408.8	5696021	222637226	0.0781	0.4404	745543416	47933794	 	 	0.078	100	100	1818760	 	11.6326	 	1.898	 	1.2411	 	4.4921	12.02	0.7287	 	 	 	 	 	 	TSE
Y9999 加權指數	20220822	15375.2	15375.2	15229.4	15245.1	5300680	204228865	-1.062	0.3816	745472182	47426449	 	 	-1.0677	100	100	1749334	 	11.508	 	1.8776	 	1.2278	 	4.5402	-163.64	0.9465	 	 	 	 	 	 	TSE
Y9999 加權指數	20220823	15225.2	15225.2	15086.4	15095.9	4788776	174521668	-0.979	0.3274	745470062	46965287	 	 	-0.9838	100	100	1625326	 	11.3959	 	1.8593	 	1.2159	 	4.5847	-149.25	0.9101	 	 	 	 	 	 	TSE
Y9999 加權指數	20220824	15112.2	15184	15053.5	15069.2	4848535	181126640	-0.1769	0.3632	746148137	46886465	 	 	-0.177	100	100	1631305	 	11.3741	 	1.8558	 	1.2135	 	4.5924	-26.7	0.8641	 	 	 	 	 	 	TSE
Y9999 加權指數	20220825	15105.3	15244.1	15105.3	15200	4748331	172043571	0.8683	0.3389	745900413	47286083	 	 	0.8646	100	100	1470538	 	11.4723	 	1.872	 	1.2244	 	4.5529	130.85	0.9208	 	 	 	 	 	 	TSE
Y9999 加權指數	20220826	15221.5	15337.3	15221.5	15278.4	5721284	214654558	0.5158	0.4369	745919692	47533459	 	 	0.5145	100	100	1843353	 	11.5299	 	1.8813	 	1.2305	 	4.529	78.4	0.7615	 	 	 	 	 	 	TSE
Y9999 加權指數	20220829	15197.2	15197.2	14843.7	14926.2	6001146	212946977	-2.3055	0.4022	745993186	46441315	 	 	-2.3325	100	100	2047784	 	11.2642	 	1.838	 	1.2021	 	4.6354	-352.25	2.3135	 	 	 	 	 	 	TSE
Y9999 加權指數	20220830	14919.7	15027.5	14912	14953.6	5062809	186168125	0.1838	0.3676	746248386	46527454	 	 	0.1837	100	100	1616807	 	11.2843	 	1.8413	 	1.2043	 	4.6268	27.44	0.774	 	 	 	 	 	 	TSE
Y9999 加權指數	20220831	14912.1	15095.4	14874.3	15095.4	5715463	217070227	0.9483	0.4101	746405153	46975070	 	 	0.9439	100	100	1617115	 	11.3909	 	1.8587	 	1.2157	 	4.5824	141.81	1.4786	 	 	 	 	 	 	TSE
Y9999 加權指數	20220901	14981	14981	14773.2	14801.9	6173370	234979884	-1.9448	0.4075	746464252	46065019	 	 	-1.964	100	100	2133768	 	11.1691	 	1.8225	 	1.192	 	4.6729	-293.58	1.3766	 	 	 	 	 	 	TSE
Y9999 加權指數	20220902	14790.3	14817.4	14673	14673	5789890	236913332	-0.8703	0.4074	746464252	45668732	 	 	-0.8741	100	100	1989470	 	11.0699	 	1.8063	 	1.1814	 	4.7135	-128.82	0.9753	 	 	 	 	 	 	TSE
Y9999 加權指數	20220905	14670.2	14753	14632.8	14661.1	5148462	191313535	-0.0814	0.3589	746466501	45636989	 	 	-0.0814	100	100	1675771	 	11.063	 	1.8052	 	1.1807	 	4.7167	-11.94	0.8195	 	 	 	 	 	 	TSE
Y9999 加權指數	20220906	14705.2	14789.3	14623.2	14677.2	4786016	186990366	0.1098	0.3589	747022022	45684375	 	 	0.1098	100	100	1673154	 	11.0794	 	1.8078	 	1.1824	 	4.7118	16.1	1.1329	 	 	 	 	 	 	TSE
Y9999 加權指數	20220907	14557.9	14557.9	14397.1	14410	5021621	185077426	-1.8202	0.3318	747031531	44849972	 	 	-1.8369	100	100	1810868	 	10.8798	 	1.7753	 	1.1611	 	4.7995	-267.15	1.0952	 	 	 	 	 	 	TSE
Y9999 加權指數	20220908	14447.1	14583.4	14447.1	14583.4	4792925	178618310	1.2031	0.3204	747442952	45414034	 	 	1.1959	100	100	1469663	 	11.0135	 	1.7971	 	1.1754	 	4.7399	173.37	0.9461	 	 	 	 	 	 	TSE
Y9999 加權指數	20220912	14711.3	14856.2	14711.3	14807.4	5273607	189707675	1.5361	0.356	747415854	46114560	 	 	1.5244	100	100	1590713	 	11.1819	 	1.8246	 	1.1934	 	4.6679	224.01	0.9935	 	 	 	 	 	 	TSE
Y9999 加權指數	20220913	14895.9	14949.6	14857	14894.4	4948246	185861620	0.5874	0.3434	747402176	46378733	 	 	0.5857	100	100	1634377	 	11.2474	 	1.8353	 	1.2004	 	4.6413	86.98	0.6252	 	 	 	 	 	 	TSE
Y9999 加權指數	20220914	14695.2	14699.8	14522.7	14658.3	5005873	189631557	-1.5852	0.3409	747413201	45646971	 	 	-1.5979	100	100	1807487	 	11.0687	 	1.8061	 	1.1813	 	4.7157	-236.1	1.1889	 	 	 	 	 	 	TSE
Y9999 加權指數	20220915	14647	14750.3	14624.5	14670	4904217	182245846	0.08	0.3676	747413201	45681283	 	 	0.08	100	100	1668179	 	11.0767	 	1.8074	 	1.1821	 	4.7122	11.73	0.8577	 	 	 	 	 	 	TSE
Y9999 加權指數	20220916	14602.2	14602.2	14521.7	14561.8	6004067	235968920	-0.7381	0.4928	747413201	45348786	 	 	-0.7408	100	100	1869826	 	10.9946	 	1.794	 	1.1734	 	4.7467	-108.28	0.5488	 	 	 	 	 	 	TSE
Y9999 加權指數	20220919	14567.3	14585.1	14424.3	14425.7	4312823	163194293	-0.9345	0.3147	744288741	44888132	 	 	-0.9389	100	100	1546356	 	10.8866	 	1.7764	 	1.1618	 	4.7954	-136.08	1.1038	 	 	 	 	 	 	TSE
Y9999 加權指數	20220920	14475	14558.7	14461.4	14549.3	4376946	168877276	0.8569	0.3314	744288741	45273200	 	 	0.8533	100	100	1455083	 	10.9803	 	1.7917	 	1.1718	 	4.7546	123.62	0.6747	 	 	 	 	 	 	TSE
Y9999 加權指數	20220921	14517.3	14525.5	14384.1	14424.5	4943645	180031008	-0.8576	0.3703	744375857	44888223	 	 	-0.8613	100	100	1819419	 	10.8869	 	1.7763	 	1.1618	 	4.7955	-124.78	0.9715	 	 	 	 	 	 	TSE
Y9999 加權指數	20220922	14325.7	14325.7	14151.8	14284.6	6073060	212557362	-0.9698	0.4251	744966105	44460283	 	 	-0.9745	100	100	1986909	 	10.779	 	1.7587	 	1.1503	 	4.8416	-139.89	1.2054	 	 	 	 	 	 	TSE
Y9999 加權指數	20220923	14231	14277.5	14109.7	14118.4	5352098	202257979	-1.1638	0.3519	744966105	43936880	 	 	-1.1707	100	100	1867037	 	10.6551	 	1.7385	 	1.1371	 	4.898	-166.25	1.1748	 	 	 	 	 	 	TSE
Y9999 加權指數	20220926	13993.4	13993.4	13743.2	13778.2	6582152	222253891	-2.4096	0.4281	745170226	42874115	 	 	-2.4391	100	100	2309737	 	10.4026	 	1.6973	 	1.1101	 	5.0194	-340.19	1.7724	 	 	 	 	 	 	TSE
Y9999 加權指數	20220927	13813	13862.8	13732.3	13826.6	5433018	193449525	0.3513	0.3699	745170226	43021344	 	 	0.3507	100	100	1704175	 	10.4399	 	1.7034	 	1.1141	 	5.0022	48.4	0.9473	 	 	 	 	 	 	TSE
Y9999 加權指數	20220928	13816.7	13854.1	13466.1	13466.1	6897646	229654567	-2.6074	0.4735	745170227	41896683	 	 	-2.642	100	100	2318531	 	10.1708	 	1.6595	 	1.0854	 	5.1365	-360.52	2.8063	 	 	 	 	 	 	TSE
Y9999 加權指數	20220929	13550.7	13651.3	13462.6	13534.3	5747964	216530452	0.5064	0.4053	745170227	42108909	 	 	0.5051	100	100	1809827	 	10.2243	 	1.6682	 	1.0911	 	5.1106	68.19	1.4014	 	 	 	 	 	 	TSE
Y9999 加權指數	20220930	13409.7	13466.8	13274.7	13424.6	5966653	214648544	-0.8104	0.3839	745199405	41769571	 	 	-0.8137	100	100	1781375	 	10.1421	 	1.6548	 	1.0823	 	5.1521	-109.68	1.4194	 	 	 	 	 	 	TSE
Y9999 加權指數	20221003	13359.3	13440.2	13273.5	13300.5	4987388	170951847	-0.9244	0.2965	745962744	41406237	 	 	-0.9287	100	100	1580130	 	9.8157	 	1.7574	 	1.046	 	5.1978	-124.1	1.2421	 	 	 	 	 	 	TSE
Y9999 加權指數	20221004	13447.4	13587	13447.4	13576.5	5413002	183835556	2.0754	0.3236	745962894	42265243	 	 	2.0542	100	100	1504451	 	10.0177	 	1.7936	 	1.0676	 	5.0921	276.04	1.0496	 	 	 	 	 	 	TSE
Y9999 加權指數	20221005	13727.3	13902	13727.3	13801.4	6462759	236337160	1.6566	0.3782	745963394	42960280	 	 	1.643	100	100	1866872	 	10.1851	 	1.8235	 	1.0854	 	5.0098	224.91	1.2869	 	 	 	 	 	 	TSE
Y9999 加權指數	20221006	13865.5	13899.2	13814.3	13892	4677393	178163555	0.6566	0.2922	745963344	43243190	 	 	0.6545	100	100	1389673	 	10.2531	 	1.8357	 	1.0927	 	4.977	90.62	0.6152	 	 	 	 	 	 	TSE
Y9999 加權指數	20221007	13847.5	13847.5	13684.2	13702.3	4357709	165214232	-1.366	0.2557	745995344	42655880	 	 	-1.3754	100	100	1399437	 	10.1136	 	1.8107	 	1.0778	 	5.0455	-189.77	1.1756	 	 	 	 	 	 	TSE
Y9999 加權指數	20221011	13394.1	13394.1	13106	13106	6460863	228892166	-4.3515	0.3963	742885604	40773083	 	 	-4.449	100	100	2258923	 	9.6697	 	1.7313	 	1.0305	 	5.2785	-596.25	2.1025	 	 	 	 	 	 	TSE
Y9999 加權指數	20221012	13076.9	13130.7	12991.6	13081.2	5210228	190128883	-0.1891	0.3411	742895274	40694202	 	 	-0.1893	100	100	1664153	 	9.6534	 	1.7283	 	1.0287	 	5.2887	-24.79	1.0616	 	 	 	 	 	 	TSE
Y9999 加權指數	20221013	13108.4	13111.4	12809.4	12810.7	6478076	215067508	-2.0679	0.4724	742939250	39849199	 	 	-2.0896	100	100	2229690	 	9.4567	 	1.6931	 	1.0078	 	5.4009	-270.51	2.3083	 	 	 	 	 	 	TSE
Y9999 加權指數	20221014	13023.7	13221.9	13023.7	13128.1	6287512	212181809	2.4775	0.4111	742939250	40835785	 	 	2.4473	100	100	1717854	 	9.6885	 	1.7346	 	1.0325	 	5.2704	317.39	1.5468	 	 	 	 	 	 	TSE
Y9999 加權指數	20221017	12988.8	12988.8	12814.8	12966	6425009	210302496	-1.2345	0.413	742939838	40332708	 	 	-1.2422	100	100	1948694	 	9.5677	 	1.713	 	1.0196	 	5.3361	-162.07	1.3255	 	 	 	 	 	 	TSE
Y9999 加權指數	20221018	13075	13143.2	12978.1	13124.7	5468726	200519754	1.2234	0.3552	742939838	40827048	 	 	1.216	100	100	1643517	 	9.6851	 	1.734	 	1.0321	 	5.2715	158.63	1.2727	 	 	 	 	 	 	TSE
Y9999 加權指數	20221019	13096.4	13155.6	12976.8	12976.8	5000186	186636681	-1.127	0.336	742939838	40366114	 	 	-1.1334	100	100	1686033	 	9.5756	 	1.7144	 	1.0205	 	5.3317	-147.92	1.3628	 	 	 	 	 	 	TSE
Y9999 加權指數	20221020	12912.9	12946.1	12698.9	12946.1	6796733	242739823	-0.2363	0.4856	743939838	40278560	 	 	-0.2365	100	100	1952750	 	9.5521	 	1.7102	 	1.018	 	5.3433	-30.66	1.9049	 	 	 	 	 	 	TSE
Y9999 加權指數	20221021	12931.2	12954	12813.6	12819.2	4618735	162412554	-0.9802	0.3138	743868067	39880504	 	 	-0.9851	100	100	1449841	 	9.4607	 	1.6938	 	1.0082	 	5.3966	-126.9	1.0847	 	 	 	 	 	 	TSE
Y9999 加權指數	20221024	12913.6	13027.8	12856.8	12857	5107731	180359486	0.2947	0.3109	743798620	39994951	 	 	0.2943	100	100	1442269	 	9.4875	 	1.6987	 	1.0111	 	5.3812	37.78	1.3345	 	 	 	 	 	 	TSE
Y9999 加權指數	20221025	12830.3	12843.3	12629.5	12666.1	5248243	193023237	-1.4845	0.3121	743804590	39402178	 	 	-1.4956	100	100	1662796	 	9.3489	 	1.6738	 	0.9963	 	5.4622	-190.86	1.6631	 	 	 	 	 	 	TSE
Y9999 加權指數	20221026	12666.4	12792	12635.5	12729	4591945	176948184	0.4968	0.3012	743804295	39597917	 	 	0.4956	100	100	1387267	 	9.3954	 	1.6822	 	1.0013	 	5.4352	62.93	1.2352	 	 	 	 	 	 	TSE
Y9999 加權指數	20221027	12807.7	12954.3	12807.7	12926.4	5119538	177809071	1.5502	0.322	744857712	40212857	 	 	1.5383	100	100	1408082	 	9.5395	 	1.708	 	1.0166	 	5.3516	197.32	1.1519	 	 	 	 	 	 	TSE
Y9999 加權指數	20221028	12874.8	12891.4	12724	12788.4	4697989	177250583	-1.0672	0.2892	744860789	39782755	 	 	-1.0729	100	100	1457414	 	9.4399	 	1.6901	 	1.006	 	5.3916	-137.95	1.295	 	 	 	 	 	 	TSE
Y9999 加權指數	20221031	12862.4	12977.6	12826.3	12949.8	4529501	172233116	1.2615	0.2748	745133344	40299639	 	 	1.2536	100	100	1244154	 	9.561	 	1.7118	 	1.0189	 	5.3224	161.33	1.1829	 	 	 	 	 	 	TSE
Y9999 加權指數	20221101	12933.1	13062.9	12907.6	13037.2	4329893	157424369	0.6754	0.2778	745579815	40582903	 	 	0.6731	100	100	1280803	 	9.6288	 	1.7239	 	1.026	 	5.2867	87.46	1.1992	 	 	 	 	 	 	TSE
Y9999 加權指數	20221102	13033.2	13100.2	13014	13100.2	4381658	157054824	0.4829	0.2766	745576815	40779978	 	 	0.4818	100	100	1346051	 	9.6741	 	1.732	 	1.0309	 	5.2611	62.96	0.6606	 	 	 	 	 	 	TSE
Y9999 加權指數	20221103	12985.5	12991.4	12905.4	12986.6	4684705	166722557	-0.8669	0.275	745576668	40428166	 	 	-0.8707	100	100	1370962	 	9.5889	 	1.7168	 	1.0218	 	5.3046	-113.57	0.6566	 	 	 	 	 	 	TSE
Y9999 加權指數	20221104	12941.8	13029.9	12868.3	13026.7	5249914	182037660	0.3089	0.3297	745575348	40553276	 	 	0.3084	100	100	1529849	 	9.6174	 	1.7219	 	1.0248	 	5.2879	40.11	1.2451	 	 	 	 	 	 	TSE
Y9999 加權指數	20221107	13109.4	13246.6	13103.4	13223.7	6060917	207939141	1.5124	0.3728	745756480	41168130	 	 	1.5011	100	100	1723468	 	9.7629	 	1.7479	 	1.0403	 	5.209	197.02	1.0996	 	 	 	 	 	 	TSE
Y9999 加權指數	20221108	13274.9	13389.3	13274.9	13347.8	6109681	225854797	0.9379	0.4069	745756573	41552421	 	 	0.9336	100	100	1877685	 	9.8563	 	1.7646	 	1.0503	 	5.1604	124.03	0.8647	 	 	 	 	 	 	TSE
Y9999 加權指數	20221109	13410.2	13638.8	13410.2	13638.8	6414308	242279436	2.1805	0.4044	745755949	42455984	 	 	2.1571	100	100	1846404	 	10.0702	 	1.8029	 	1.0731	 	5.0333	291.05	1.7128	 	 	 	 	 	 	TSE
Y9999 加權指數	20221110	13556.5	13559.4	13463.9	13503.8	5126398	193698636	-0.9902	0.3163	746053148	42039128	 	 	-0.9951	100	100	1578821	 	9.9712	 	1.7852	 	1.0625	 	5.0737	-135.05	0.7006	 	 	 	 	 	 	TSE
Y9999 加權指數	20221111	13879	14045.5	13879	14007.6	8386262	340907871	3.7308	0.5394	746060173	43602997	 	 	3.6629	100	100	2346882	 	10.3435	 	1.8519	 	1.1022	 	4.8893	503.8	1.2334	 	 	 	 	 	 	TSE
Y9999 加權指數	20221114	14080.9	14217.3	14076.9	14174.9	7093934	277658935	1.1946	0.4606	746059261	44122650	 	 	1.1876	100	100	2039907	 	10.4674	 	1.8741	 	1.1154	 	4.8317	167.34	1.002	 	 	 	 	 	 	TSE
Y9999 加權指數	20221115	14325.5	14568.5	14278.5	14546.3	7913371	303830734	2.6202	0.4659	746070848	45274029	 	 	2.5865	100	100	2223788	 	10.7404	 	1.9229	 	1.1445	 	4.7088	371.41	2.0457	 	 	 	 	 	 	TSE
Y9999 加權指數	20221116	14637.9	14657.7	14481.1	14537.4	6982139	286900306	-0.0616	0.4559	746098772	45246333	 	 	-0.0616	100	100	2191244	 	10.7334	 	1.9217	 	1.1438	 	4.7117	-8.96	1.2141	 	 	 	 	 	 	TSE
Y9999 加權指數	20221117	14489.4	14545.9	14383.5	14535.2	5900998	243340088	-0.0146	0.3715	745953309	45239807	 	 	-0.0146	100	100	1830458	 	10.72	 	1.9212	 	1.1435	 	4.7126	-2.12	1.1167	 	 	 	 	 	 	TSE
Y9999 加權指數	20221118	14584.3	14670	14470.5	14505	5735383	239432879	-0.208	0.3786	745953309	45146840	 	 	-0.2083	100	100	1833238	 	10.6985	 	1.9174	 	1.1412	 	4.7223	-30.24	1.3725	 	 	 	 	 	 	TSE
Y9999 加權指數	20221121	14514.7	14530.8	14421.7	14449.4	4538087	179198449	-0.3833	0.2955	745909931	44976737	 	 	-0.3841	100	100	1474626	 	10.6577	 	1.9101	 	1.1369	 	4.7402	-55.6	0.7522	 	 	 	 	 	 	TSE
Y9999 加權指數	20221122	14404.1	14542.8	14371.1	14542.2	4540344	192794292	0.6423	0.308	745909931	45262554	 	 	0.6403	100	100	1480634	 	10.7276	 	1.9226	 	1.1443	 	4.7102	92.81	1.1883	 	 	 	 	 	 	TSE
Y9999 加權指數	20221123	14595.5	14648	14573.4	14608.5	4486340	190116049	0.4562	0.3173	745909881	45469813	 	 	0.4552	100	100	1488534	 	10.7751	 	1.9312	 	1.1495	 	4.6888	66.34	0.5128	 	 	 	 	 	 	TSE
Y9999 加權指數	20221124	14649.8	14784	14649.8	14784	5601547	221042345	1.2011	0.3574	745913881	46015193	 	 	1.1939	100	100	1685529	 	10.9047	 	1.9544	 	1.1633	 	4.6332	175.46	0.9186	 	 	 	 	 	 	TSE
Y9999 加權指數	20221125	14764.9	14835.7	14756	14778.5	5565055	240583986	-0.0371	0.4082	746001354	45998421	 	 	-0.0371	100	100	1747160	 	10.903	 	1.9541	 	1.164	 	4.6349	-5.49	0.5388	 	 	 	 	 	 	TSE
Y9999 加權指數	20221128	14636.9	14638.2	14503.1	14556.9	5256730	202234434	-1.4997	0.3512	746001330	45309626	 	 	-1.5111	100	100	1638606	 	10.739	 	1.9247	 	1.1465	 	4.7054	-221.64	0.914	 	 	 	 	 	 	TSE
Y9999 加權指數	20221129	14503.8	14716.6	14449	14709.6	6002496	216213179	1.0495	0.4253	746001290	45784275	 	 	1.044	100	100	1787834	 	10.8522	 	1.945	 	1.1586	 	4.6566	152.77	1.8378	 	 	 	 	 	 	TSE
Y9999 加權指數	20221130	14678.2	14879.5	14678.2	14879.5	7413107	285404157	1.1551	0.6305	746039446	46318339	 	 	1.1485	100	100	1879154	 	10.9753	 	1.9671	 	1.1717	 	4.6029	169.91	1.3686	 	 	 	 	 	 	TSE
Y9999 加權指數	20221201	15059.9	15152.4	14998	15012.8	7511123	296286243	0.8955	0.5134	746053518	46730810	 	 	0.8915	100	100	2249418	 	11.3013	 	1.9226	 	1.1438	 	4.5623	133.25	1.0373	 	 	 	 	 	 	TSE
Y9999 加權指數	20221202	14933.2	15021.7	14921.1	14970.7	5601577	227146810	-0.2806	0.407	746053518	46601069	 	 	-0.281	100	100	1871483	 	11.2703	 	1.917	 	1.1478	 	4.575	-42.12	0.6706	 	 	 	 	 	 	TSE
Y9999 加權指數	20221205	14972.2	15088.1	14970	14980.7	6107215	246151762	0.0672	0.4377	747564125	46687249	 	 	0.0672	100	100	1995445	 	11.2891	 	1.9202	 	1.1497	 	4.5665	10.06	0.7888	 	 	 	 	 	 	TSE
Y9999 加權指數	20221206	14955.3	14957.8	14728.9	14728.9	6452710	249329308	-1.6812	0.4372	747564125	45901483	 	 	-1.6955	100	100	2099349	 	11.1004	 	1.8881	 	1.1305	 	4.6447	-251.86	1.5282	 	 	 	 	 	 	TSE
Y9999 加權指數	20221207	14708.1	14823.2	14630	14630	6813484	250578751	-0.6713	0.4402	747570590	45593631	 	 	-0.6735	100	100	1996002	 	11.0275	 	1.8757	 	1.1145	 	4.6761	-98.87	1.3113	 	 	 	 	 	 	TSE
Y9999 加權指數	20221208	14631.2	14634.2	14464.2	14553	5406640	183857857	-0.5261	0.327	747590590	45355114	 	 	-0.5275	100	100	1622084	 	10.9689	 	1.8658	 	1.1086	 	4.7011	-76.97	1.1617	 	 	 	 	 	 	TSE
Y9999 加權指數	20221209	14620.3	14742.8	14620.3	14705.4	5485304	197445555	1.0471	0.3478	747587208	45827286	 	 	1.0417	100	100	1562330	 	11.0852	 	1.8856	 	1.1205	 	4.6527	152.39	0.8419	 	 	 	 	 	 	TSE
Y9999 加權指數	20221212	14658.5	14658.5	14538.7	14612.6	4583948	156933675	-0.6313	0.3069	747557876	45539938	 	 	-0.6333	100	100	1451236	 	11.0169	 	1.8739	 	1.1136	 	4.682	-92.84	0.8147	 	 	 	 	 	 	TSE
Y9999 加權指數	20221213	14617.9	14658.7	14515.7	14523	4995730	192965013	-0.6134	0.373	747557876	45261362	 	 	-0.6153	100	100	1662387	 	10.9491	 	1.8624	 	1.1067	 	4.7108	-89.63	0.9783	 	 	 	 	 	 	TSE
Y9999 加權指數	20221214	14557.6	14739.4	14557.6	14739.4	5425439	193245957	1.4901	0.3564	747557876	45935576	 	 	1.4791	100	100	1521702	 	11.1163	 	1.8899	 	1.1231	 	4.6417	216.4	1.2518	 	 	 	 	 	 	TSE
Y9999 加權指數	20221215	14692.9	14756.4	14649.5	14734.1	5242285	195885001	-0.0355	0.3502	747557876	45919196	 	 	-0.0355	100	100	1622039	 	11.1134	 	1.8894	 	1.1228	 	4.6433	-5.23	0.7249	 	 	 	 	 	 	TSE
